0.0000009929,-0.0000013338,-0.0000002240,0.0000001546,-0.0000019818,-0.0000011583,0.0000009777,-0.0000015381,0.0000013072,0.0000009226,0.0000014633,0.0000004404,-0.0000004998,0.0000018137,-0.0000005345,-0.0000002499,-0.0000016137,0.0000007033,0.0000004684,-0.0000010213,0.0000014737,-0.0000006555,0.0000003627,-0.0000000303,-0.0000004020,-0.0000010493,0.0000016037,-0.0000010689,-0.0000014155,0.0000009587,-0.0000012302,0.0000009651,0.0000000596,-0.0000019293,0.0000005669,0.0000001591,-0.0000016988,-0.0000004179,0.0000016255,-0.0000034202,0.0000002581,0.0000015258,0.0000012760,0.0000005432,-0.0000001160,0.0000008535,0.0000014133,-0.0000014157,0.0000008610,-0.0000005813,0.0000004501,0.0000017171,0.0000002083,0.0000003697,0.0000003580,0.0000016638,0.0000013235,0.0000002719,-0.0000004733,0.0000008680,-0.0000011239,0.0000029792,-0.0000004711,0.0000005464
0.0000322332,-0.0000433029,-0.0000072714,0.0000050175,-0.0000643396,-0.0000376046,0.0000317415,-0.0000499335,0.0000424376,0.0000299515,0.0000475047,0.0000142962,-0.0000162275,0.0000588813,-0.0000173519,-0.0000081127,-0.0000523893,0.0000228333,0.0000152076,-0.0000331553,0.0000478441,-0.0000212796,0.0000117752,-0.0000009834,-0.0000130523,-0.0000340671,0.0000520633,-0.0000347025,-0.0000459545,0.0000311239,-0.0000399389,0.0000313309,0.0000019349,-0.0000626342,0.0000184050,0.0000051641,-0.0000551521,-0.0000135685,0.0000527706,-0.0001110375,0.0000083804,0.0000495352,0.0000414240,0.0000176339,-0.0000037651,0.0000277104,0.0000458834,-0.0000459603,0.0000279530,-0.0000188715,0.0000146114,0.0000557448,0.0000067624,0.0000120024,0.0000116211,0.0000540150,0.0000429686,0.0000088288,-0.0000153650,0.0000281793,-0.0000364868,0.0000967184,-0.0000152949,0.0000177403
0.0000146577,-0.0000196916,-0.0000033066,0.0000022817,-0.0000292578,-0.0000171003,0.0000144342,-0.0000227068,0.0000192981,0.0000136201,0.0000216023,0.0000065011,-0.0000073793,0.0000267757,-0.0000078906,-0.0000036892,-0.0000238235,0.0000103832,0.0000069155,-0.0000150770,0.0000217567,-0.0000096767,0.0000053547,-0.0000004472,-0.0000059354,-0.0000154917,0.0000236753,-0.0000157806,-0.0000208974,0.0000141533,-0.0000181618,0.0000142474,0.0000008799,-0.0000284823,0.0000083695,0.0000023483,-0.0000250799,-0.0000061701,0.0000239969,-0.0000504932,0.0000038109,0.0000225256,0.0000188372,0.0000080189,-0.0000017121,0.0000126010,0.0000208650,-0.0000209000,0.0000127113,-0.0000085816,0.0000066444,0.0000253494,0.0000030752,0.0000054580,0.0000052846,0.0000245628,0.0000195395,0.0000040148,-0.0000069871,0.0000128142,-0.0000165920,0.0000439818,-0.0000069552,0.0000080672
-0.0000012208,0.0000016401,0.0000002754,-0.0000001900,0.0000024368,0.0000014242,-0.0000012022,0.0000018912,-0.0000016073,-0.0000011344,-0.0000017992,-0.0000005415,0.0000006146,-0.0000022301,0.0000006572,0.0000003073,0.0000019842,-0.0000008648,-0.0000005760,0.0000012557,-0.0000018121,0.0000008059,-0.0000004460,0.0000000372,0.0000004943,0.0000012903,-0.0000019719,0.0000013143,0.0000017405,-0.0000011788,0.0000015127,-0.0000011866,-0.0000000733,0.0000023722,-0.0000006971,-0.0000001956,0.0000020888,0.0000005139,-0.0000019986,0.0000042055,-0.0000003174,-0.0000018761,-0.0000015689,-0.0000006679,0.0000001426,-0.0000010495,-0.0000017378,0.0000017407,-0.0000010587,0.0000007147,-0.0000005534,-0.0000021113,-0.0000002561,-0.0000004546,-0.0000004401,-0.0000020458,-0.0000016274,-0.0000003344,0.0000005819,-0.0000010673,0.0000013819,-0.0000036631,0.0000005793,-0.0000006719
0.0000041232,-0.0000055393,-0.0000009302,0.0000006418,-0.0000082302,-0.0000048103,0.0000040603,-0.0000063874,0.0000054286,0.0000038314,0.0000060767,0.0000018288,-0.0000020758,0.0000075320,-0.0000022196,-0.0000010378,-0.0000067016,0.0000029208,0.0000019453,-0.0000042412,0.0000061202,-0.0000027221,0.0000015063,-0.0000001258,-0.0000016696,-0.0000043578,0.0000066599,-0.0000044391,-0.0000058784,0.0000039813,-0.0000051089,0.0000040078,0.0000002475,-0.0000080121,0.0000023543,0.0000006606,-0.0000070550,-0.0000017357,0.0000067503,-0.0000142038,0.0000010720,0.0000063365,0.0000052989,0.0000022557,-0.0000004816,0.0000035447,0.0000058693,-0.0000058792,0.0000035757,-0.0000024140,0.0000018691,0.0000071308,0.0000008650,0.0000015353,0.0000014866,0.0000069095,0.0000054965,0.0000011294,-0.0000019655,0.0000036047,-0.0000046673,0.0000123721,-0.0000019565,0.0000022693
-0.0000187587,0.0000252008,0.0000042317,-0.0000029200,0.0000374435,0.0000218846,-0.0000184725,0.0000290596,-0.0000246973,-0.0000174308,-0.0000276461,-0.0000083199,0.0000094439,-0.0000342670,0.0000100982,0.0000047213,0.0000304888,-0.0000132882,-0.0000088503,0.0000192953,-0.0000278437,0.0000123840,-0.0000068528,0.0000005723,0.0000075960,0.0000198259,-0.0000302991,0.0000201957,0.0000267440,-0.0000181131,0.0000232431,-0.0000182335,-0.0000011261,0.0000364510,-0.0000107111,-0.0000030053,0.0000320967,0.0000078964,-0.0000307107,0.0000646201,-0.0000048771,-0.0000288278,-0.0000241074,-0.0000102624,0.0000021912,-0.0000161265,-0.0000267026,0.0000267474,-0.0000162677,0.0000109826,-0.0000085034,-0.0000324416,-0.0000039355,-0.0000069850,-0.0000067631,-0.0000314349,-0.0000250063,-0.0000051381,0.0000089419,-0.0000163994,0.0000212341,-0.0000562869,0.0000089011,-0.0000103242
-0.0000105883,0.0000142246,0.0000023886,-0.0000016482,0.0000211350,0.0000123528,-0.0000104268,0.0000164027,-0.0000139404,-0.0000098388,-0.0000156049,-0.0000046962,0.0000053306,-0.0000193420,0.0000056999,0.0000026649,0.0000172094,-0.0000075005,-0.0000049956,0.0000108912,-0.0000157164,0.0000069902,-0.0000038681,0.0000003230,0.0000042876,0.0000111908,-0.0000171024,0.0000113995,0.0000150957,-0.0000102239,0.0000131196,-0.0000102919,-0.0000006356,0.0000205748,-0.0000060459,-0.0000016964,0.0000181170,0.0000044571,-0.0000173347,0.0000364749,-0.0000027529,-0.0000162719,-0.0000136074,-0.0000057926,0.0000012368,-0.0000091026,-0.0000150723,0.0000150976,-0.0000091823,0.0000061991,-0.0000047997,-0.0000183117,-0.0000022214,-0.0000039427,-0.0000038174,-0.0000177435,-0.0000141148,-0.0000029002,0.0000050473,-0.0000092566,0.0000119856,-0.0000317712,0.0000050242,-0.0000058275
0.0000169041,-0.0000227094,-0.0000038134,0.0000026314,-0.0000337417,-0.0000197210,0.0000166463,-0.0000261867,0.0000222556,0.0000157075,0.0000249129,0.0000074974,-0.0000085102,0.0000308792,-0.0000090999,-0.0000042546,-0.0000274746,0.0000119745,0.0000079753,-0.0000173877,0.0000250910,-0.0000111597,0.0000061753,-0.0000005157,-0.0000068450,-0.0000178659,0.0000273037,-0.0000181991,-0.0000241000,0.0000163224,-0.0000209452,0.0000164309,0.0000010147,-0.0000328473,0.0000096521,0.0000027082,-0.0000289235,-0.0000071157,0.0000276746,-0.0000582316,0.0000043950,0.0000259778,0.0000217241,0.0000092478,-0.0000019745,0.0000145322,0.0000240627,-0.0000241030,0.0000146594,-0.0000098968,0.0000076627,0.0000292343,0.0000035464,0.0000062945,0.0000060945,0.0000283272,0.0000225341,0.0000046301,-0.0000080579,0.0000147781,-0.0000191348,0.0000507222,-0.0000080211,0.0000093035
0.0000029652,-0.0000039835,-0.0000006689,0.0000004616,-0.0000059187,-0.0000034593,0.0000029200,-0.0000045935,0.0000039039,0.0000027553,0.0000043701,0.0000013151,-0.0000014928,0.0000054166,-0.0000015962,-0.0000007463,-0.0000048194,0.0000021005,0.0000013990,-0.0000030500,0.0000044013,-0.0000019576,0.0000010832,-0.0000000905,-0.0000012007,-0.0000031339,0.0000047894,-0.0000031924,-0.0000042275,0.0000028632,-0.0000036741,0.0000028822,0.0000001780,-0.0000057619,0.0000016931,0.0000004751,-0.0000050736,-0.0000012482,0.0000048545,-0.0000102146,0.0000007709,0.0000045568,0.0000038107,0.0000016222,-0.0000003464,0.0000025491,0.0000042209,-0.0000042280,0.0000025715,-0.0000017360,0.0000013441,0.0000051281,0.0000006221,0.0000011041,0.0000010691,0.0000049690,0.0000039528,0.0000008122,-0.0000014135,0.0000025923,-0.0000033565,0.0000088973,-0.0000014070,0.0000016320
-0.0000025637,0.0000034441,0.0000005783,-0.0000003991,0.0000051173,0.0000029909,-0.0000025246,0.0000039715,-0.0000033753,-0.0000023822,-0.0000037783,-0.0000011371,0.0000012907,-0.0000046832,0.0000013801,0.0000006452,0.0000041668,-0.0000018161,-0.0000012095,0.0000026370,-0.0000038053,0.0000016925,-0.0000009366,0.0000000782,0.0000010381,0.0000027096,-0.0000041409,0.0000027601,0.0000036550,-0.0000024755,0.0000031766,-0.0000024919,-0.0000001539,0.0000049817,-0.0000014639,-0.0000004107,0.0000043866,0.0000010792,-0.0000041971,0.0000088315,-0.0000006665,-0.0000039398,-0.0000032947,-0.0000014025,0.0000002995,-0.0000022040,-0.0000036494,0.0000036555,-0.0000022233,0.0000015010,-0.0000011621,-0.0000044337,-0.0000005379,-0.0000009546,-0.0000009243,-0.0000042961,-0.0000034175,-0.0000007022,0.0000012221,-0.0000022413,0.0000029020,-0.0000076926,0.0000012165,-0.0000014110
