-0.0000000203,0.0000002742,-0.0000004523,-0.0000001848,-0.0000000557,-0.0000001894,0.0000000778,-0.0000000221,-0.0000001751,0.0000002877,0.0000000548,0.0000003245,-0.0000001247,-0.0000001500,-0.0000003688,0.0000000864,0.0000001879,0.0000003207,-0.0000000421,0.0000000762,-0.0000000017,-0.0000000440,0.0000002185,-0.0000002651,0.0000005017,0.0000003799,0.0000003287,-0.0000002744,0.0000001507,-0.0000003435,-0.0000002923,0.0000000201,0.0000003566,0.0000003252,0.0000000785,0.0000002860,0.0000005053,0.0000001983,0.0000001287,0.0000000249,-0.0000000542,-0.0000001669,-0.0000003726,0.0000000457,-0.0000000044,-0.0000000845,0.0000004001,-0.0000003629,0.0000001875,0.0000001061,-0.0000000267,-0.0000002336,0.0000006416,0.0000001138,-0.0000000925,-0.0000000973,0.0000001075,-0.0000004679,-0.0000001412,0.0000001094,-0.0000002019,-0.0000003090,0.0000000500,0.0000002929,0.0000000287,0.0000001833,-0.0000003766,0.0000001688,0.0000001226,0.0000006482,-0.0000004163,0.0000002163,0.0000000412,-0.0000003067,0.0000002150,-0.0000003302,-0.0000001668,-0.0000001755,0.0000000690,0.0000001221,0.0000005095,-0.0000001112,0.0000002925,0.0000004155,-0.0000002403,-0.0000001072,-0.0000002362,-0.0000001402,-0.0000006336,0.0000001256,0.0000000577,-0.0000004985,0.0000000627,0.0000002838,0.0000001567,0.0000001989,-0.0000000176,0.0000000715,0.0000000319,-0.0000004856,0.0000001057,0.0000000903,0.0000003622,0.0000000415,-0.0000001898,0.0000004077,0.0000003167,0.0000000452,-0.0000005143,0.0000001542,0.0000002281,0.0000002378,-0.0000000325,-0.0000000283,0.0000002484,-0.0000000834,-0.0000001826,0.0000000578,-0.0000002475,0.0000002996,-0.0000000150,-0.0000001909,-0.0000001781,-0.0000000921,-0.0000001562,-0.0000001460,0.0000005779,0.0000000515
0.0000000338,-0.0000004573,0.0000007543,0.0000003082,0.0000000929,0.0000003158,-0.0000001297,0.0000000368,0.0000002920,-0.0000004796,-0.0000000914,-0.0000005410,0.0000002080,0.0000002502,0.0000006150,-0.0000001441,-0.0000003132,-0.0000005347,0.0000000702,-0.0000001271,0.0000000029,0.0000000734,-0.0000003643,0.0000004421,-0.0000008366,-0.0000006335,-0.0000005481,0.0000004575,-0.0000002512,0.0000005728,0.0000004873,-0.0000000335,-0.0000005945,-0.0000005422,-0.0000001309,-0.0000004768,-0.0000008425,-0.0000003307,-0.0000002146,-0.0000000414,0.0000000904,0.0000002782,0.0000006213,-0.0000000762,0.0000000073,0.0000001409,-0.0000006671,0.0000006052,-0.0000003127,-0.0000001769,0.0000000445,0.0000003894,-0.0000010698,-0.0000001897,0.0000001543,0.0000001623,-0.0000001792,0.0000007802,0.0000002354,-0.0000001825,0.0000003366,0.0000005153,-0.0000000833,-0.0000004884,-0.0000000479,-0.0000003056,0.0000006279,-0.0000002814,-0.0000002045,-0.0000010809,0.0000006941,-0.0000003606,-0.0000000686,0.0000005114,-0.0000003584,0.0000005506,0.0000002781,0.0000002926,-0.0000001150,-0.0000002036,-0.0000008496,0.0000001854,-0.0000004877,-0.0000006928,0.0000004007,0.0000001788,0.0000003938,0.0000002337,0.0000010565,-0.0000002094,-0.0000000962,0.0000008311,-0.0000001046,-0.0000004732,-0.0000002612,-0.0000003317,0.0000000293,-0.0000001193,-0.0000000531,0.0000008097,-0.0000001762,-0.0000001506,-0.0000006039,-0.0000000693,0.0000003166,-0.0000006799,-0.0000005280,-0.0000000753,0.0000008576,-0.0000002571,-0.0000003803,-0.0000003966,0.0000000542,0.0000000473,-0.0000004142,0.0000001390,0.0000003044,-0.0000000964,0.0000004127,-0.0000004996,0.0000000249,0.0000003183,0.0000002970,0.0000001535,0.0000002604,0.0000002435,-0.0000009635,-0.0000000858
-0.0000000515,0.0000006972,-0.0000011500,-0.0000004699,-0.0000001416,-0.0000004815,0.0000001977,-0.0000000562,-0.0000004452,0.0000007313,0.0000001393,0.0000008248,-0.0000003171,-0.0000003814,-0.0000009376,0.0000002197,0.0000004776,0.0000008152,-0.0000001070,0.0000001938,-0.0000000044,-0.0000001119,0.0000005555,-0.0000006740,0.0000012756,0.0000009658,0.0000008356,-0.0000006975,0.0000003831,-0.0000008733,-0.0000007430,0.0000000510,0.0000009065,0.0000008267,0.0000001995,0.0000007270,0.0000012845,0.0000005042,0.0000003271,0.0000000632,-0.0000001379,-0.0000004242,-0.0000009473,0.0000001162,-0.0000000112,-0.0000002148,0.0000010171,-0.0000009227,0.0000004767,0.0000002697,-0.0000000679,-0.0000005938,0.0000016310,0.0000002892,-0.0000002352,-0.0000002474,0.0000002732,-0.0000011896,-0.0000003589,0.0000002782,-0.0000005132,-0.0000007856,0.0000001271,0.0000007447,0.0000000731,0.0000004659,-0.0000009574,0.0000004291,0.0000003118,0.0000016479,-0.0000010583,0.0000005498,0.0000001046,-0.0000007798,0.0000005465,-0.0000008394,-0.0000004240,-0.0000004461,0.0000001753,0.0000003104,0.0000012954,-0.0000002827,0.0000007435,0.0000010563,-0.0000006110,-0.0000002726,-0.0000006004,-0.0000003564,-0.0000016107,0.0000003193,0.0000001466,-0.0000012672,0.0000001595,0.0000007215,0.0000003983,0.0000005057,-0.0000000447,0.0000001818,0.0000000810,-0.0000012345,0.0000002687,0.0000002296,0.0000009208,0.0000001056,-0.0000004826,0.0000010365,0.0000008050,0.0000001148,-0.0000013075,0.0000003920,0.0000005799,0.0000006046,-0.0000000826,-0.0000000721,0.0000006314,-0.0000002120,-0.0000004641,0.0000001469,-0.0000006291,0.0000007617,-0.0000000380,-0.0000004853,-0.0000004529,-0.0000002340,-0.0000003971,-0.0000003713,0.0000014690,0.0000001308
-0.0000000494,0.0000006688,-0.0000011032,-0.0000004508,-0.0000001359,-0.0000004619,0.0000001897,-0.0000000539,-0.0000004271,0.0000007015,0.0000001337,0.0000007913,-0.0000003042,-0.0000003659,-0.0000008995,0.0000002108,0.0000004581,0.0000007820,-0.0000001026,0.0000001859,-0.0000000042,-0.0000001074,0.0000005329,-0.0000006466,0.0000012236,0.0000009265,0.0000008016,-0.0000006692,0.0000003675,-0.0000008378,-0.0000007128,0.0000000489,0.0000008696,0.0000007930,0.0000001914,0.0000006974,0.0000012323,0.0000004836,0.0000003138,0.0000000606,-0.0000001322,-0.0000004070,-0.0000009088,0.0000001115,-0.0000000107,-0.0000002061,0.0000009757,-0.0000008851,0.0000004573,0.0000002587,-0.0000000651,-0.0000005696,0.0000015646,0.0000002774,-0.0000002257,-0.0000002373,0.0000002621,-0.0000011412,-0.0000003443,0.0000002669,-0.0000004923,-0.0000007536,0.0000001219,0.0000007144,0.0000000701,0.0000004470,-0.0000009184,0.0000004116,0.0000002991,0.0000015808,-0.0000010152,0.0000005274,0.0000001004,-0.0000007480,0.0000005243,-0.0000008053,-0.0000004067,-0.0000004280,0.0000001682,0.0000002978,0.0000012426,-0.0000002712,0.0000007132,0.0000010133,-0.0000005861,-0.0000002615,-0.0000005759,-0.0000003418,-0.0000015452,0.0000003063,0.0000001407,-0.0000012156,0.0000001530,0.0000006921,0.0000003821,0.0000004851,-0.0000000429,0.0000001744,0.0000000777,-0.0000011842,0.0000002577,0.0000002202,0.0000008833,0.0000001013,-0.0000004630,0.0000009943,0.0000007723,0.0000001101,-0.0000012543,0.0000003761,0.0000005563,0.0000005800,-0.0000000793,-0.0000000691,0.0000006057,-0.0000002034,-0.0000004452,0.0000001410,-0.0000006035,0.0000007307,-0.0000000365,-0.0000004656,-0.0000004345,-0.0000002245,-0.0000003809,-0.0000003562,0.0000014092,0.0000001255
0.0000000065,-0.0000000876,0.0000001445,0.0000000590,0.0000000178,0.0000000605,-0.0000000248,0.0000000071,0.0000000559,-0.0000000919,-0.0000000175,-0.0000001036,0.0000000398,0.0000000479,0.0000001178,-0.0000000276,-0.0000000600,-0.0000001024,0.0000000134,-0.0000000243,0.0000000006,0.0000000141,-0.0000000698,0.0000000847,-0.0000001602,-0.0000001213,-0.0000001050,0.0000000876,-0.0000000481,0.0000001097,0.0000000933,-0.0000000064,-0.0000001139,-0.0000001038,-0.0000000251,-0.0000000913,-0.0000001614,-0.0000000633,-0.0000000411,-0.0000000079,0.0000000173,0.0000000533,0.0000001190,-0.0000000146,0.0000000014,0.0000000270,-0.0000001278,0.0000001159,-0.0000000599,-0.0000000339,0.0000000085,0.0000000746,-0.0000002049,-0.0000000363,0.0000000295,0.0000000311,-0.0000000343,0.0000001494,0.0000000451,-0.0000000349,0.0000000645,0.0000000987,-0.0000000160,-0.0000000935,-0.0000000092,-0.0000000585,0.0000001203,-0.0000000539,-0.0000000392,-0.0000002070,0.0000001329,-0.0000000691,-0.0000000131,0.0000000980,-0.0000000686,0.0000001054,0.0000000533,0.0000000560,-0.0000000220,-0.0000000390,-0.0000001627,0.0000000355,-0.0000000934,-0.0000001327,0.0000000767,0.0000000342,0.0000000754,0.0000000448,0.0000002023,-0.0000000401,-0.0000000184,0.0000001592,-0.0000000200,-0.0000000906,-0.0000000500,-0.0000000635,0.0000000056,-0.0000000228,-0.0000000102,0.0000001551,-0.0000000337,-0.0000000288,-0.0000001157,-0.0000000133,0.0000000606,-0.0000001302,-0.0000001011,-0.0000000144,0.0000001642,-0.0000000492,-0.0000000728,-0.0000000759,0.0000000104,0.0000000091,-0.0000000793,0.0000000266,0.0000000583,-0.0000000185,0.0000000790,-0.0000000957,0.0000000048,0.0000000610,0.0000000569,0.0000000294,0.0000000499,0.0000000466,-0.0000001845,-0.0000000164
-0.0000000118,0.0000001599,-0.0000002638,-0.0000001078,-0.0000000325,-0.0000001105,0.0000000454,-0.0000000129,-0.0000001021,0.0000001678,0.0000000320,0.0000001892,-0.0000000728,-0.0000000875,-0.0000002151,0.0000000504,0.0000001096,0.0000001870,-0.0000000245,0.0000000445,-0.0000000010,-0.0000000257,0.0000001274,-0.0000001546,0.0000002926,0.0000002216,0.0000001917,-0.0000001600,0.0000000879,-0.0000002004,-0.0000001705,0.0000000117,0.0000002080,0.0000001897,0.0000000458,0.0000001668,0.0000002947,0.0000001157,0.0000000751,0.0000000145,-0.0000000316,-0.0000000973,-0.0000002173,0.0000000267,-0.0000000026,-0.0000000493,0.0000002333,-0.0000002117,0.0000001094,0.0000000619,-0.0000000156,-0.0000001362,0.0000003742,0.0000000664,-0.0000000540,-0.0000000568,0.0000000627,-0.0000002729,-0.0000000823,0.0000000638,-0.0000001177,-0.0000001802,0.0000000292,0.0000001708,0.0000000168,0.0000001069,-0.0000002196,0.0000000984,0.0000000715,0.0000003781,-0.0000002428,0.0000001261,0.0000000240,-0.0000001789,0.0000001254,-0.0000001926,-0.0000000973,-0.0000001024,0.0000000402,0.0000000712,0.0000002972,-0.0000000649,0.0000001706,0.0000002423,-0.0000001402,-0.0000000625,-0.0000001377,-0.0000000818,-0.0000003695,0.0000000733,0.0000000336,-0.0000002907,0.0000000366,0.0000001655,0.0000000914,0.0000001160,-0.0000000103,0.0000000417,0.0000000186,-0.0000002832,0.0000000616,0.0000000527,0.0000002112,0.0000000242,-0.0000001107,0.0000002378,0.0000001847,0.0000000263,-0.0000003000,0.0000000899,0.0000001330,0.0000001387,-0.0000000190,-0.0000000165,0.0000001449,-0.0000000486,-0.0000001065,0.0000000337,-0.0000001443,0.0000001748,-0.0000000087,-0.0000001113,-0.0000001039,-0.0000000537,-0.0000000911,-0.0000000852,0.0000003370,0.0000000300
0.0000000229,-0.0000003098,0.0000005111,0.0000002088,0.0000000629,0.0000002140,-0.0000000879,0.0000000250,0.0000001979,-0.0000003250,-0.0000000619,-0.0000003666,0.0000001409,0.0000001695,0.0000004167,-0.0000000976,-0.0000002122,-0.0000003623,0.0000000475,-0.0000000861,0.0000000020,0.0000000497,-0.0000002469,0.0000002995,-0.0000005669,-0.0000004292,-0.0000003714,0.0000003100,-0.0000001702,0.0000003881,0.0000003302,-0.0000000227,-0.0000004028,-0.0000003674,-0.0000000887,-0.0000003231,-0.0000005709,-0.0000002241,-0.0000001454,-0.0000000281,0.0000000613,0.0000001885,0.0000004210,-0.0000000516,0.0000000050,0.0000000955,-0.0000004520,0.0000004100,-0.0000002119,-0.0000001199,0.0000000302,0.0000002639,-0.0000007248,-0.0000001285,0.0000001045,0.0000001100,-0.0000001214,0.0000005287,0.0000001595,-0.0000001236,0.0000002281,0.0000003491,-0.0000000565,-0.0000003309,-0.0000000325,-0.0000002071,0.0000004255,-0.0000001907,-0.0000001385,-0.0000007323,0.0000004703,-0.0000002443,-0.0000000465,0.0000003465,-0.0000002429,0.0000003731,0.0000001884,0.0000001983,-0.0000000779,-0.0000001380,-0.0000005757,0.0000001256,-0.0000003304,-0.0000004694,0.0000002715,0.0000001211,0.0000002668,0.0000001584,0.0000007158,-0.0000001419,-0.0000000652,0.0000005632,-0.0000000709,-0.0000003206,-0.0000001770,-0.0000002247,0.0000000199,-0.0000000808,-0.0000000360,0.0000005486,-0.0000001194,-0.0000001020,-0.0000004092,-0.0000000469,0.0000002145,-0.0000004606,-0.0000003578,-0.0000000510,0.0000005811,-0.0000001742,-0.0000002577,-0.0000002687,0.0000000367,0.0000000320,-0.0000002806,0.0000000942,0.0000002063,-0.0000000653,0.0000002796,-0.0000003385,0.0000000169,0.0000002157,0.0000002013,0.0000001040,0.0000001765,0.0000001650,-0.0000006529,-0.0000000581
-0.0000000421,0.0000005693,-0.0000009391,-0.0000003837,-0.0000001157,-0.0000003932,0.0000001615,-0.0000000459,-0.0000003636,0.0000005972,0.0000001138,0.0000006736,-0.0000002590,-0.0000003115,-0.0000007657,0.0000001794,0.0000003900,0.0000006657,-0.0000000873,0.0000001582,-0.0000000036,-0.0000000914,0.0000004536,-0.0000005504,0.0000010416,0.0000007887,0.0000006824,-0.0000005696,0.0000003128,-0.0000007132,-0.0000006068,0.0000000417,0.0000007402,0.0000006751,0.0000001629,0.0000005937,0.0000010490,0.0000004117,0.0000002671,0.0000000516,-0.0000001126,-0.0000003464,-0.0000007736,0.0000000949,-0.0000000091,-0.0000001754,0.0000008306,-0.0000007535,0.0000003893,0.0000002202,-0.0000000554,-0.0000004849,0.0000013319,0.0000002362,-0.0000001921,-0.0000002020,0.0000002231,-0.0000009714,-0.0000002931,0.0000002272,-0.0000004191,-0.0000006415,0.0000001038,0.0000006081,0.0000000597,0.0000003805,-0.0000007818,0.0000003504,0.0000002546,0.0000013457,-0.0000008642,0.0000004489,0.0000000854,-0.0000006368,0.0000004463,-0.0000006855,-0.0000003462,-0.0000003643,0.0000001432,0.0000002535,0.0000010578,-0.0000002309,0.0000006072,0.0000008626,-0.0000004989,-0.0000002226,-0.0000004903,-0.0000002910,-0.0000013153,0.0000002607,0.0000001197,-0.0000010348,0.0000001302,0.0000005892,0.0000003253,0.0000004129,-0.0000000365,0.0000001485,0.0000000661,-0.0000010081,0.0000002194,0.0000001875,0.0000007519,0.0000000863,-0.0000003941,0.0000008465,0.0000006574,0.0000000937,-0.0000010677,0.0000003202,0.0000004735,0.0000004937,-0.0000000675,-0.0000000588,0.0000005156,-0.0000001731,-0.0000003790,0.0000001200,-0.0000005138,0.0000006220,-0.0000000311,-0.0000003963,-0.0000003698,-0.0000001911,-0.0000003243,-0.0000003032,0.0000011996,0.0000001068
0.0000000286,-0.0000003873,0.0000006388,0.0000002610,0.0000000787,0.0000002675,-0.0000001098,0.0000000312,0.0000002473,-0.0000004062,-0.0000000774,-0.0000004582,0.0000001762,0.0000002119,0.0000005209,-0.0000001221,-0.0000002653,-0.0000004529,0.0000000594,-0.0000001076,0.0000000024,0.0000000622,-0.0000003086,0.0000003744,-0.0000007086,-0.0000005365,-0.0000004642,0.0000003875,-0.0000002128,0.0000004851,0.0000004128,-0.0000000283,-0.0000005036,-0.0000004592,-0.0000001108,-0.0000004039,-0.0000007136,-0.0000002801,-0.0000001817,-0.0000000351,0.0000000766,0.0000002357,0.0000005263,-0.0000000646,0.0000000062,0.0000001193,-0.0000005650,0.0000005126,-0.0000002648,-0.0000001498,0.0000000377,0.0000003298,-0.0000009061,-0.0000001607,0.0000001307,0.0000001374,-0.0000001518,0.0000006608,0.0000001994,-0.0000001546,0.0000002851,0.0000004364,-0.0000000706,-0.0000004137,-0.0000000406,-0.0000002588,0.0000005318,-0.0000002384,-0.0000001732,-0.0000009154,0.0000005879,-0.0000003054,-0.0000000581,0.0000004332,-0.0000003036,0.0000004663,0.0000002355,0.0000002478,-0.0000000974,-0.0000001724,-0.0000007196,0.0000001571,-0.0000004130,-0.0000005868,0.0000003394,0.0000001514,0.0000003335,0.0000001980,0.0000008948,-0.0000001774,-0.0000000815,0.0000007039,-0.0000000886,-0.0000004008,-0.0000002213,-0.0000002809,0.0000000248,-0.0000001010,-0.0000000450,0.0000006858,-0.0000001493,-0.0000001275,-0.0000005115,-0.0000000587,0.0000002681,-0.0000005758,-0.0000004472,-0.0000000638,0.0000007263,-0.0000002178,-0.0000003221,-0.0000003359,0.0000000459,0.0000000400,-0.0000003508,0.0000001178,0.0000002578,-0.0000000816,0.0000003495,-0.0000004232,0.0000000211,0.0000002696,0.0000002516,0.0000001300,0.0000002206,0.0000002062,-0.0000008161,-0.0000000727
0.0000000156,-0.0000002113,0.0000003485,0.0000001424,0.0000000429,0.0000001459,-0.0000000599,0.0000000170,0.0000001349,-0.0000002216,-0.0000000422,-0.0000002500,0.0000000961,0.0000001156,0.0000002841,-0.0000000666,-0.0000001447,-0.0000002470,0.0000000324,-0.0000000587,0.0000000013,0.0000000339,-0.0000001683,0.0000002043,-0.0000003865,-0.0000002927,-0.0000002532,0.0000002114,-0.0000001161,0.0000002646,0.0000002252,-0.0000000155,-0.0000002747,-0.0000002505,-0.0000000605,-0.0000002203,-0.0000003893,-0.0000001528,-0.0000000991,-0.0000000191,0.0000000418,0.0000001286,0.0000002871,-0.0000000352,0.0000000034,0.0000000651,-0.0000003082,0.0000002796,-0.0000001445,-0.0000000817,0.0000000206,0.0000001799,-0.0000004943,-0.0000000876,0.0000000713,0.0000000750,-0.0000000828,0.0000003605,0.0000001088,-0.0000000843,0.0000001555,0.0000002381,-0.0000000385,-0.0000002257,-0.0000000221,-0.0000001412,0.0000002901,-0.0000001300,-0.0000000945,-0.0000004994,0.0000003207,-0.0000001666,-0.0000000317,0.0000002363,-0.0000001656,0.0000002544,0.0000001285,0.0000001352,-0.0000000531,-0.0000000941,-0.0000003925,0.0000000857,-0.0000002253,-0.0000003201,0.0000001852,0.0000000826,0.0000001819,0.0000001080,0.0000004881,-0.0000000968,-0.0000000444,0.0000003840,-0.0000000483,-0.0000002186,-0.0000001207,-0.0000001532,0.0000000135,-0.0000000551,-0.0000000245,0.0000003741,-0.0000000814,-0.0000000696,-0.0000002790,-0.0000000320,0.0000001463,-0.0000003141,-0.0000002440,-0.0000000348,0.0000003962,-0.0000001188,-0.0000001757,-0.0000001832,0.0000000250,0.0000000218,-0.0000001914,0.0000000642,0.0000001406,-0.0000000445,0.0000001907,-0.0000002308,0.0000000115,0.0000001471,0.0000001372,0.0000000709,0.0000001203,0.0000001125,-0.0000004452,-0.0000000396
